,time,temperature_2m (°C),relativehumidity_2m (%),apparent_temperature (°C),surface_pressure (hPa),precipitation (mm),cloudcover (%),windspeed_10m (km/h)
8235,2016-12-09T03:00,-4.4,76,-10.4,1009.1,0.0,25,20.3
8236,2016-12-09T04:00,-4.5,77,-10.6,1009.6,0.0,32,20.5
8237,2016-12-09T05:00,-4.6,77,-10.0,1009.9,0.0,51,16.3
8238,2016-12-09T06:00,-4.8,79,-10.3,1010.0,0.0,66,16.6
8239,2016-12-09T07:00,-4.9,78,-10.3,1010.5,0.0,71,16.1
8240,2016-12-09T08:00,-4.9,77,-10.3,1010.8,0.0,70,15.6
8241,2016-12-09T09:00,-4.8,76,-10.2,1011.4,0.0,60,15.7
8242,2016-12-09T10:00,-4.5,73,-10.1,1011.8,0.0,89,17.0
8243,2016-12-09T11:00,-4.0,70,-9.8,1012.5,0.0,80,17.5
8244,2016-12-09T12:00,-3.6,65,-9.1,1012.1,0.0,62,15.8
8245,2016-12-09T13:00,-3.0,58,-8.6,1011.7,0.0,82,15.7
8246,2016-12-09T14:00,-2.7,55,-8.3,1011.3,0.0,81,15.7
8247,2016-12-09T15:00,-2.7,53,-8.3,1011.1,0.0,100,15.7
8248,2016-12-09T16:00,-2.8,53,-8.3,1011.0,0.0,100,15.0
8249,2016-12-09T17:00,-3.0,54,-8.3,1011.6,0.0,100,13.4
8250,2016-12-09T18:00,-3.2,55,-8.4,1011.6,0.0,96,13.0
8251,2016-12-09T19:00,-3.4,56,-8.7,1011.9,0.0,95,13.3
8252,2016-12-09T20:00,-3.6,57,-8.8,1012.0,0.0,85,13.0
8253,2016-12-09T21:00,-3.8,58,-8.9,1011.8,0.0,97,12.3
8254,2016-12-09T22:00,-4.0,59,-9.1,1011.6,0.0,73,12.2
8255,2016-12-09T23:00,-4.2,60,-9.3,1011.6,0.0,90,12.3
8256,2016-12-10T00:00,-4.3,61,-9.5,1011.6,0.0,100,12.8
8257,2016-12-10T01:00,-4.4,62,-9.7,1011.3,0.0,100,14.0
8258,2016-12-10T02:00,-5.0,70,-10.4,1011.5,0.0,100,14.9
8259,2016-12-10T03:00,-5.2,73,-10.6,1011.5,0.0,100,14.5
8260,2016-12-10T04:00,-5.3,73,-10.8,1011.4,0.0,80,15.2
8261,2016-12-10T05:00,-5.5,74,-10.6,1011.5,0.0,84,13.0
8262,2016-12-10T06:00,-5.8,74,-10.9,1011.9,0.0,100,12.6
8263,2016-12-10T07:00,-6.0,74,-11.0,1011.5,0.0,48,11.9
8264,2016-12-10T08:00,-6.3,74,-11.2,1011.5,0.0,29,11.2
8265,2016-12-10T09:00,-6.5,74,-11.6,1011.8,0.0,36,12.3
8266,2016-12-10T10:00,-6.1,71,-11.3,1012.3,0.0,31,13.4
8267,2016-12-10T11:00,-5.6,67,-10.7,1012.1,0.0,100,12.0
8268,2016-12-10T12:00,-5.1,64,-10.1,1011.5,0.0,100,11.5
8269,2016-12-10T13:00,-4.6,62,-9.6,1010.5,0.0,100,11.5
8270,2016-12-10T14:00,-4.0,61,-8.8,1009.7,0.0,100,10.1
8271,2016-12-10T15:00,-3.8,61,-8.5,1009.0,0.0,100,9.2
8272,2016-12-10T16:00,-3.7,61,-8.4,1008.6,0.0,100,9.7
8273,2016-12-10T17:00,-3.5,62,-8.0,1008.9,0.0,100,8.5
8274,2016-12-10T18:00,-3.6,66,-8.1,1008.5,0.2,100,9.0
8275,2016-12-10T19:00,-3.7,70,-8.1,1007.9,0.3,100,8.2
8276,2016-12-10T20:00,-4.0,77,-8.4,1007.4,0.5,100,9.4
8277,2016-12-10T21:00,-3.9,79,-8.7,1006.3,0.4,100,12.1
8278,2016-12-10T22:00,-3.8,81,-8.7,1005.4,0.3,100,13.6
8279,2016-12-10T23:00,-3.5,81,-9.0,1005.0,0.2,100,17.4
8280,2016-12-11T00:00,-3.4,82,-8.9,1004.5,0.2,100,17.8
8281,2016-12-11T01:00,-3.2,83,-8.7,1003.7,0.2,100,18.1
8282,2016-12-11T02:00,-3.2,85,-8.8,1002.9,0.4,100,18.4
8283,2016-12-11T03:00,-3.1,85,-8.7,1001.9,0.4,100,19.0
8284,2016-12-11T04:00,-2.9,86,-8.4,1001.3,0.4,100,18.8
8285,2016-12-11T05:00,-2.7,85,-8.5,999.7,0.4,100,20.9
8286,2016-12-11T06:00,-2.4,83,-8.2,998.1,0.3,100,20.7
8287,2016-12-11T07:00,-2.1,81,-8.0,997.5,0.2,100,21.2
8288,2016-12-11T08:00,-2.0,81,-8.1,996.0,0.2,100,22.7
8289,2016-12-11T09:00,-1.8,80,-7.5,995.5,0.4,100,20.4
8290,2016-12-11T10:00,-1.6,82,-7.2,995.4,0.7,100,19.5
8291,2016-12-11T11:00,-1.5,84,-7.1,994.1,1.0,100,19.9
8292,2016-12-11T12:00,-1.2,83,-6.6,993.1,1.0,100,19.2
8293,2016-12-11T13:00,-0.8,83,-6.2,991.2,0.8,100,18.8
8294,2016-12-11T14:00,0.1,84,-5.1,990.1,0.2,100,19.1
8295,2016-12-11T15:00,0.4,85,-4.5,988.9,0.2,100,17.6
8296,2016-12-11T16:00,0.7,87,-4.0,988.3,0.4,100,16.4
8297,2016-12-11T17:00,0.8,90,-3.6,987.9,0.7,100,14.5
8298,2016-12-11T18:00,0.9,91,-3.4,987.8,0.9,100,14.5
8299,2016-12-11T19:00,0.8,94,-3.1,987.1,1.0,100,12.5
8300,2016-12-11T20:00,0.8,97,-2.9,986.9,1.0,100,11.4
8301,2016-12-11T21:00,0.8,98,-3.4,986.1,1.1,100,14.5
8302,2016-12-11T22:00,0.9,97,-3.5,986.3,0.7,100,15.5
8303,2016-12-11T23:00,0.9,94,-3.8,986.7,0.3,100,17.4
8304,2016-12-12T00:00,0.7,91,-4.4,987.1,0.0,98,19.8
8305,2016-12-12T01:00,0.1,90,-5.3,987.4,0.0,100,21.3
8306,2016-12-12T02:00,0.0,89,-5.6,988.2,0.0,88,22.2
8307,2016-12-12T03:00,-0.2,87,-5.9,989.4,0.0,88,22.7
8308,2016-12-12T04:00,-0.5,85,-6.3,990.1,0.0,88,22.6
8309,2016-12-12T05:00,-1.0,83,-6.5,991.3,0.0,82,19.6
8310,2016-12-12T06:00,-1.8,83,-7.4,991.9,0.0,84,19.5
8311,2016-12-12T07:00,-2.9,83,-8.7,992.7,0.0,88,19.8
8312,2016-12-12T08:00,-4.1,83,-9.9,994.3,0.0,89,19.8
8313,2016-12-12T09:00,-5.1,83,-11.1,995.4,0.0,90,20.5
8314,2016-12-12T10:00,-5.8,82,-11.8,996.3,0.0,86,19.9
8315,2016-12-12T11:00,-6.1,81,-12.2,997.0,0.0,90,19.8
8316,2016-12-12T12:00,-6.3,81,-12.5,997.6,0.0,90,20.5
8317,2016-12-12T13:00,-6.4,80,-12.6,997.5,0.0,90,20.6
8318,2016-12-12T14:00,-5.9,80,-11.8,997.2,0.0,90,19.0
8319,2016-12-12T15:00,-5.9,80,-11.8,997.3,0.0,90,18.7
8320,2016-12-12T16:00,-6.2,81,-12.0,997.7,0.0,87,18.1
8321,2016-12-12T17:00,-6.4,81,-11.2,997.3,0.0,80,10.7
8322,2016-12-12T18:00,-6.8,83,-11.6,997.3,0.0,44,10.8
8323,2016-12-12T19:00,-7.2,84,-12.7,998.2,0.0,36,15.8
8324,2016-12-12T20:00,-7.3,84,-12.7,998.3,0.0,40,15.3
8325,2016-12-12T21:00,-7.1,83,-12.5,998.0,0.0,34,14.3
8326,2016-12-12T22:00,-7.0,84,-12.2,997.4,0.0,23,13.6
8327,2016-12-12T23:00,-7.0,84,-12.1,997.2,0.0,55,12.6
8328,2016-12-13T00:00,-7.0,85,-11.8,997.4,0.0,85,11.5
8329,2016-12-13T01:00,-6.7,86,-11.6,997.4,0.0,88,11.8
8330,2016-12-13T02:00,-6.6,87,-11.6,997.5,0.0,96,12.7
8331,2016-12-13T03:00,-5.8,84,-11.0,997.3,0.0,91,14.9
8332,2016-12-13T04:00,-5.2,83,-10.3,997.2,0.0,88,14.2
8333,2016-12-13T05:00,-4.9,82,-9.3,997.3,0.0,98,8.8
8334,2016-12-13T06:00,-4.8,82,-9.2,997.6,0.0,100,9.8
8335,2016-12-13T07:00,-5.1,84,-9.3,997.4,0.0,100,8.0
8336,2016-12-13T08:00,-5.7,84,-10.5,997.9,0.0,100,11.2
8337,2016-12-13T09:00,-6.9,83,-12.3,999.2,0.0,100,15.1
8338,2016-12-13T10:00,-7.8,82,-13.6,1000.2,0.0,100,17.6
8339,2016-12-13T11:00,-8.4,81,-14.3,1001.0,0.0,100,17.6
8340,2016-12-13T12:00,-8.6,77,-14.6,1001.2,0.0,48,17.8
8341,2016-12-13T13:00,-8.5,74,-14.2,1000.7,0.0,22,15.5
8342,2016-12-13T14:00,-7.6,69,-13.5,1000.6,0.0,20,16.7
8343,2016-12-13T15:00,-7.9,66,-13.7,1000.5,0.0,10,15.6
8344,2016-12-13T16:00,-8.2,65,-13.9,1000.8,0.0,0,14.7
8345,2016-12-13T17:00,-9.1,68,-14.3,1001.3,0.0,11,11.7
8346,2016-12-13T18:00,-10.1,72,-15.8,1001.8,0.0,1,14.8
8347,2016-12-13T19:00,-10.9,75,-16.8,1002.2,0.0,6,16.0
8348,2016-12-13T20:00,-11.5,76,-17.4,1002.6,0.0,6,15.9
8349,2016-12-13T21:00,-12.1,79,-18.0,1002.5,0.0,7,15.8
8350,2016-12-13T22:00,-12.7,83,-18.7,1002.6,0.0,11,16.2
8351,2016-12-13T23:00,-13.3,85,-19.4,1003.2,0.0,16,17.5
8352,2016-12-14T00:00,-13.7,86,-19.9,1003.3,0.0,19,17.2
8353,2016-12-14T01:00,-14.0,86,-20.1,1003.2,0.0,20,17.0
8354,2016-12-14T02:00,-13.9,88,-20.0,1002.7,0.0,22,16.5
8355,2016-12-14T03:00,-13.9,87,-20.1,1002.3,0.0,22,17.1
8356,2016-12-14T04:00,-13.7,86,-20.0,1001.9,0.0,55,18.2
8357,2016-12-14T05:00,-13.3,85,-19.8,1002.0,0.0,65,19.7
8358,2016-12-14T06:00,-12.3,79,-18.9,1001.3,0.0,21,20.5
8359,2016-12-14T07:00,-11.2,73,-17.8,1001.3,0.0,20,20.7
8360,2016-12-14T08:00,-10.7,72,-17.4,1001.3,0.0,39,21.2
8361,2016-12-14T09:00,-10.4,71,-17.0,1001.0,0.0,67,20.1
8362,2016-12-14T10:00,-9.7,69,-16.2,1001.2,0.0,68,20.3
8363,2016-12-14T11:00,-8.7,68,-15.2,1001.0,0.0,66,20.3
8364,2016-12-14T12:00,-7.8,69,-14.6,1000.1,0.0,65,23.0
8365,2016-12-14T13:00,-7.2,69,-14.5,998.9,0.0,85,26.6
8366,2016-12-14T14:00,-6.4,69,-14.1,998.3,0.0,88,29.3
8367,2016-12-14T15:00,-6.4,67,-14.5,998.1,0.0,90,32.1
8368,2016-12-14T16:00,-7.1,66,-15.7,998.3,0.0,88,35.3
8369,2016-12-14T17:00,-8.3,68,-16.4,998.9,0.0,31,31.7
8370,2016-12-14T18:00,-9.5,71,-17.7,999.8,0.0,18,32.1
8371,2016-12-14T19:00,-10.5,72,-18.8,1000.4,0.0,20,32.0
8372,2016-12-14T20:00,-11.3,74,-19.5,1000.9,0.0,20,31.0
8373,2016-12-14T21:00,-12.0,75,-20.1,1001.4,0.0,22,30.3
8374,2016-12-14T22:00,-12.5,76,-20.4,1002.1,0.0,20,29.0
8375,2016-12-14T23:00,-13.0,78,-20.7,1003.0,0.0,21,27.7
8376,2016-12-15T00:00,-13.4,79,-21.0,1003.6,0.0,22,26.9
8377,2016-12-15T01:00,-13.8,80,-21.4,1004.3,0.0,22,26.9
8378,2016-12-15T02:00,-14.3,84,-21.9,1004.7,0.0,23,26.8
8379,2016-12-15T03:00,-14.9,80,-22.4,1005.4,0.0,23,26.3
8380,2016-12-15T04:00,-15.2,80,-22.7,1006.0,0.0,22,25.6
8381,2016-12-15T05:00,-15.6,80,-22.2,1006.2,0.0,23,19.4
8382,2016-12-15T06:00,-15.9,81,-22.5,1006.6,0.0,23,19.5
8383,2016-12-15T07:00,-16.1,81,-22.7,1007.3,0.0,23,19.5
8384,2016-12-15T08:00,-16.4,82,-23.0,1007.4,0.0,23,19.3
8385,2016-12-15T09:00,-16.7,82,-23.4,1008.1,0.0,23,19.9
8386,2016-12-15T10:00,-16.6,82,-23.3,1009.1,0.0,23,20.2
8387,2016-12-15T11:00,-16.2,80,-22.9,1009.5,0.0,23,20.2
8388,2016-12-15T12:00,-15.5,79,-22.1,1009.7,0.0,26,19.9
8389,2016-12-15T13:00,-14.9,77,-21.3,1008.8,0.0,28,18.4
8390,2016-12-15T14:00,-12.8,73,-19.1,1009.0,0.0,41,18.0
8391,2016-12-15T15:00,-12.3,72,-18.7,1009.0,0.0,47,18.5
8392,2016-12-15T16:00,-12.1,74,-18.3,1009.1,0.0,46,17.4
8393,2016-12-15T17:00,-12.7,77,-18.1,1008.8,0.0,17,12.1
8394,2016-12-15T18:00,-13.4,82,-18.9,1008.6,0.0,15,12.9
8395,2016-12-15T19:00,-13.9,81,-19.2,1008.3,0.0,66,10.7
8396,2016-12-15T20:00,-13.7,82,-18.7,1008.0,0.0,77,9.1
8397,2016-12-15T21:00,-13.8,81,-18.8,1007.6,0.0,90,9.0
8398,2016-12-15T22:00,-13.5,82,-18.6,1007.4,0.0,100,10.0
8399,2016-12-15T23:00,-13.5,81,-18.8,1007.4,0.0,100,11.3
8400,2016-12-16T00:00,-13.0,79,-18.3,1007.5,0.0,100,11.5
8401,2016-12-16T01:00,-12.4,75,-17.7,1006.1,0.0,86,11.2
8402,2016-12-16T02:00,-11.5,71,-16.3,1006.3,0.0,88,7.9
8403,2016-12-16T03:00,-11.0,69,-15.8,1005.5,0.0,88,8.4
8404,2016-12-16T04:00,-10.4,68,-15.4,1005.2,0.0,88,9.1
8405,2016-12-16T05:00,-10.0,67,-14.9,1004.2,0.0,86,9.0
8406,2016-12-16T06:00,-9.4,66,-14.8,1003.2,0.0,89,12.6
8407,2016-12-16T07:00,-9.0,66,-14.6,1002.8,0.0,90,14.1
8408,2016-12-16T08:00,-8.7,66,-14.6,1002.5,0.0,87,16.1
8409,2016-12-16T09:00,-8.6,65,-14.8,1002.0,0.0,90,18.1
8410,2016-12-16T10:00,-8.3,64,-14.5,1001.2,0.0,90,18.6
8411,2016-12-16T11:00,-7.8,62,-14.0,1000.7,0.0,90,18.2
8412,2016-12-16T12:00,-7.3,61,-13.6,999.4,0.0,100,18.7
8413,2016-12-16T13:00,-6.9,62,-13.2,997.6,0.0,100,19.1
8414,2016-12-16T14:00,-6.5,63,-12.7,995.6,0.0,100,19.0
8415,2016-12-16T15:00,-6.2,65,-12.2,994.1,0.0,100,18.0
8416,2016-12-16T16:00,-6.0,68,-11.8,993.5,0.2,100,16.9
8417,2016-12-16T17:00,-5.9,71,-11.4,991.9,0.3,100,15.6
8418,2016-12-16T18:00,-5.7,74,-11.6,990.9,0.3,100,18.3
8419,2016-12-16T19:00,-5.5,77,-11.3,990.0,0.5,100,18.4
8420,2016-12-16T20:00,-5.2,79,-11.0,989.5,0.5,100,17.9
8421,2016-12-16T21:00,-4.9,80,-10.4,988.2,0.4,100,16.9
8422,2016-12-16T22:00,-4.6,82,-10.1,986.5,0.3,100,17.0
8423,2016-12-16T23:00,-4.3,81,-9.5,985.5,0.1,100,15.3
8424,2016-12-17T00:00,-3.9,81,-8.6,984.5,0.2,100,11.5
8425,2016-12-17T01:00,-3.6,82,-7.7,983.6,0.2,100,7.7
8426,2016-12-17T02:00,-4.3,83,-8.4,983.5,0.2,100,7.1
8427,2016-12-17T03:00,-4.2,83,-8.0,983.1,0.7,100,5.2
8428,2016-12-17T04:00,-4.3,85,-7.7,982.9,0.2,61,3.1
8429,2016-12-17T05:00,-4.4,85,-8.0,982.8,0.2,90,4.3
8430,2016-12-17T06:00,-4.8,86,-8.5,982.8,0.0,100,5.0
8431,2016-12-17T07:00,-4.8,85,-8.8,983.4,0.0,100,6.8
8432,2016-12-17T08:00,-4.9,85,-9.1,983.6,0.0,100,8.1
8433,2016-12-17T09:00,-4.9,85,-9.1,983.6,0.0,100,8.0
8434,2016-12-17T10:00,-4.8,85,-9.4,984.6,0.0,100,10.5
8435,2016-12-17T11:00,-4.9,85,-9.9,985.4,0.0,100,14.0
8436,2016-12-17T12:00,-5.0,85,-10.0,984.9,0.0,100,13.6
8437,2016-12-17T13:00,-5.2,84,-10.3,985.0,0.0,100,13.6
8438,2016-12-17T14:00,-4.8,85,-10.3,985.4,0.2,100,17.3
8439,2016-12-17T15:00,-5.3,85,-10.7,985.7,0.3,100,16.4
8440,2016-12-17T16:00,-5.5,83,-11.0,985.9,0.0,100,16.5
8441,2016-12-17T17:00,-5.5,83,-10.4,988.2,0.0,100,12.4
8442,2016-12-17T18:00,-5.6,85,-11.1,987.8,0.2,100,16.3
8443,2016-12-17T19:00,-5.2,86,-11.1,986.3,0.2,100,19.5
8444,2016-12-17T20:00,-4.5,86,-10.1,987.2,0.2,100,17.6
8445,2016-12-17T21:00,-4.0,87,-9.6,988.0,0.2,100,18.8
8446,2016-12-17T22:00,-3.2,84,-8.8,988.3,0.4,100,19.2
8447,2016-12-17T23:00,-2.7,84,-8.7,988.8,0.6,100,21.9
8448,2016-12-18T00:00,-2.8,84,-9.4,989.5,0.6,100,26.2
8449,2016-12-18T01:00,-3.5,82,-11.0,991.0,0.7,100,31.9
8450,2016-12-18T02:00,-5.3,85,-13.2,991.9,0.7,100,33.3
8451,2016-12-18T03:00,-6.6,85,-14.4,994.3,0.4,100,32.3
8452,2016-12-18T04:00,-7.3,83,-15.1,995.9,0.3,100,31.4
8453,2016-12-18T05:00,-8.0,82,-15.5,998.1,0.3,100,28.8
8454,2016-12-18T06:00,-8.7,81,-16.1,999.5,0.2,100,27.2
8455,2016-12-18T07:00,-9.7,79,-16.7,1002.1,0.0,100,24.8
8456,2016-12-18T08:00,-10.8,79,-17.8,1003.7,0.0,100,23.8
8457,2016-12-18T09:00,-12.0,80,-18.9,1005.5,0.0,35,22.6
8458,2016-12-18T10:00,-13.0,81,-19.7,1007.5,0.0,22,21.0
8459,2016-12-18T11:00,-13.7,80,-20.4,1009.0,0.0,22,20.7
8460,2016-12-18T12:00,-14.0,78,-20.5,1009.9,0.0,23,19.3
8461,2016-12-18T13:00,-14.1,76,-20.4,1010.3,0.0,25,17.7
8462,2016-12-18T14:00,-12.7,75,-18.8,1011.0,0.0,27,16.7
8463,2016-12-18T15:00,-12.8,74,-18.9,1011.7,0.0,32,16.7
8464,2016-12-18T16:00,-13.3,75,-19.5,1012.7,0.0,44,16.9
8465,2016-12-18T17:00,-14.2,78,-20.0,1013.4,0.0,23,14.4
8466,2016-12-18T18:00,-15.4,81,-21.7,1014.9,0.0,21,17.7
8467,2016-12-18T19:00,-16.4,82,-22.7,1015.9,0.0,29,17.7
8468,2016-12-18T20:00,-17.0,82,-23.4,1016.7,0.0,25,17.3
8469,2016-12-18T21:00,-17.6,83,-23.7,1017.2,0.0,23,15.9
8470,2016-12-18T22:00,-18.1,83,-24.0,1017.4,0.0,23,14.0
8471,2016-12-18T23:00,-18.7,83,-24.5,1017.8,0.0,23,13.4
8472,2016-12-19T00:00,-19.1,82,-25.0,1018.1,0.0,23,13.8
8473,2016-12-19T01:00,-19.6,82,-25.6,1018.2,0.0,23,14.8
8474,2016-12-19T02:00,-19.5,82,-25.5,1018.7,0.0,23,14.8
8475,2016-12-19T03:00,-19.7,82,-25.7,1018.9,0.0,23,14.7
8476,2016-12-19T04:00,-19.7,82,-25.7,1018.8,0.0,23,14.0
8477,2016-12-19T05:00,-19.7,82,-25.6,1018.5,0.0,23,13.8
8478,2016-12-19T06:00,-19.5,82,-25.3,1018.5,0.0,23,12.7
8479,2016-12-19T07:00,-19.2,82,-25.1,1018.5,0.0,23,13.8
8480,2016-12-19T08:00,-18.7,82,-24.8,1018.5,0.0,23,15.1
8481,2016-12-19T09:00,-17.9,81,-24.2,1018.8,0.0,22,16.8
8482,2016-12-19T10:00,-16.6,76,-23.1,1019.2,0.0,22,18.8
8483,2016-12-19T11:00,-15.1,71,-21.8,1019.2,0.0,21,19.6
8484,2016-12-19T12:00,-13.8,67,-20.6,1018.3,0.0,17,21.1
8485,2016-12-19T13:00,-12.5,64,-19.3,1016.8,0.0,7,20.9
8486,2016-12-19T14:00,-11.3,65,-18.1,1015.7,0.0,3,21.3
8487,2016-12-19T15:00,-10.3,64,-17.1,1015.0,0.0,0,21.5
8488,2016-12-19T16:00,-9.6,64,-16.3,1014.2,0.0,0,21.3
8489,2016-12-19T17:00,-9.1,63,-15.7,1014.2,0.0,2,20.7
8490,2016-12-19T18:00,-9.0,62,-15.7,1013.6,0.0,2,21.5
8491,2016-12-19T19:00,-8.9,61,-15.8,1012.9,0.0,1,22.9
8492,2016-12-19T20:00,-8.9,62,-15.8,1012.7,0.0,1,22.6
8493,2016-12-19T21:00,-9.0,63,-15.9,1012.2,0.0,0,22.9
8494,2016-12-19T22:00,-9.0,64,-16.2,1011.4,0.0,1,24.5
8495,2016-12-19T23:00,-8.9,64,-16.2,1010.3,0.0,19,25.2
8496,2016-12-20T00:00,-8.9,64,-16.0,1009.9,0.0,2,24.5
8497,2016-12-20T01:00,-8.7,63,-15.8,1009.5,0.0,29,24.3
8498,2016-12-20T02:00,-8.8,67,-16.0,1008.5,0.0,29,25.3
8499,2016-12-20T03:00,-8.4,65,-15.9,1007.2,0.0,29,27.6
8500,2016-12-20T04:00,-8.0,64,-15.7,1006.1,0.0,27,28.5
8501,2016-12-20T05:00,-7.7,64,-15.3,1005.6,0.0,33,28.0
8502,2016-12-20T06:00,-7.3,63,-15.0,1004.9,0.0,30,28.4
8503,2016-12-20T07:00,-6.8,62,-14.6,1004.0,0.0,61,29.8
8504,2016-12-20T08:00,-6.5,62,-14.5,1003.2,0.0,81,31.1
8505,2016-12-20T09:00,-6.1,61,-14.3,1001.9,0.0,17,32.2
8506,2016-12-20T10:00,-5.5,60,-13.5,1002.4,0.0,19,31.6
8507,2016-12-20T11:00,-4.5,58,-12.4,1001.7,0.0,3,31.1
8508,2016-12-20T12:00,-3.7,59,-11.1,1001.5,0.0,0,27.9
8509,2016-12-20T13:00,-3.0,60,-10.3,1000.2,0.0,24,27.8
8510,2016-12-20T14:00,-2.2,65,-9.3,999.6,0.0,26,27.3
8511,2016-12-20T15:00,-1.8,68,-8.5,999.1,0.0,27,25.2
8512,2016-12-20T16:00,-1.5,69,-8.3,999.3,0.0,3,26.1
8513,2016-12-20T17:00,-1.7,71,-7.6,999.7,0.0,10,20.4
8514,2016-12-20T18:00,-2.1,74,-8.0,999.6,0.0,19,20.4
8515,2016-12-20T19:00,-2.5,75,-8.5,1000.3,0.0,7,21.3
8516,2016-12-20T20:00,-2.8,75,-8.8,1000.2,0.0,19,21.3
8517,2016-12-20T21:00,-3.0,76,-9.1,999.7,0.0,23,21.4
8518,2016-12-20T22:00,-3.2,76,-9.2,1000.3,0.0,8,20.4
8519,2016-12-20T23:00,-3.4,77,-9.4,1000.0,0.0,15,20.2
8520,2016-12-21T00:00,-3.6,78,-9.5,1000.3,0.0,3,20.0
8521,2016-12-21T01:00,-3.7,79,-9.5,999.9,0.0,0,19.2
8522,2016-12-21T02:00,-3.9,81,-9.6,999.9,0.0,4,18.7
8523,2016-12-21T03:00,-4.0,82,-9.5,999.8,0.0,26,17.3
8524,2016-12-21T04:00,-4.3,83,-9.6,999.7,0.0,29,15.8
8525,2016-12-21T05:00,-4.7,84,-10.0,999.2,0.0,26,15.6
8526,2016-12-21T06:00,-5.1,85,-10.1,999.1,0.0,36,13.6
8527,2016-12-21T07:00,-5.2,85,-9.8,998.8,0.0,64,10.8
8528,2016-12-21T08:00,-5.2,86,-9.3,998.8,0.0,76,7.4
8529,2016-12-21T09:00,-4.9,85,-9.0,999.3,0.0,88,7.3
8530,2016-12-21T10:00,-4.1,83,-8.6,999.1,0.0,85,10.4
8531,2016-12-21T11:00,-3.0,80,-8.0,998.8,0.0,82,14.4
8532,2016-12-21T12:00,-1.9,76,-7.4,997.4,0.0,84,17.6
8533,2016-12-21T13:00,-0.7,72,-5.8,996.1,0.0,88,15.5
8534,2016-12-21T14:00,0.1,73,-4.5,995.1,0.0,89,13.3
8535,2016-12-21T15:00,0.8,72,-4.1,994.7,0.0,90,14.8
8536,2016-12-21T16:00,1.3,72,-4.0,993.0,0.0,90,18.4
8537,2016-12-21T17:00,1.8,70,-3.6,992.3,0.0,89,19.5
8538,2016-12-21T18:00,2.1,69,-3.5,992.2,0.0,87,21.1
8539,2016-12-21T19:00,2.2,70,-3.3,992.2,0.0,57,20.8
8540,2016-12-21T20:00,2.0,71,-3.5,992.2,0.0,31,20.4
8541,2016-12-21T21:00,1.4,74,-4.1,992.4,0.0,14,20.9
8542,2016-12-21T22:00,0.6,79,-4.9,992.7,0.0,0,20.5
8543,2016-12-21T23:00,-0.0,83,-5.3,992.8,0.0,1,19.1
8544,2016-12-22T00:00,-0.3,85,-5.6,993.6,0.0,2,19.1
8545,2016-12-22T01:00,-0.4,86,-5.7,994.2,0.0,14,19.4
8546,2016-12-22T02:00,0.0,87,-5.4,995.3,0.0,72,20.3
8547,2016-12-22T03:00,0.7,87,-4.6,996.6,0.0,86,20.5
8548,2016-12-22T04:00,1.2,87,-3.8,997.2,0.0,89,18.7
8549,2016-12-22T05:00,1.7,85,-3.2,998.2,0.0,88,18.6
8550,2016-12-22T06:00,1.8,84,-3.0,999.1,0.0,83,17.6
8551,2016-12-22T07:00,1.6,83,-3.0,1000.1,0.0,77,16.3
8552,2016-12-22T08:00,1.3,83,-3.3,1001.3,0.0,58,15.0
8553,2016-12-22T09:00,0.9,83,-3.7,1002.5,0.0,51,15.3
8554,2016-12-22T10:00,0.7,83,-3.7,1003.6,0.0,6,13.8
8555,2016-12-22T11:00,0.7,82,-3.5,1004.2,0.0,0,12.3
8556,2016-12-22T12:00,0.9,80,-3.5,1004.6,0.0,0,13.6
8557,2016-12-22T13:00,1.2,78,-3.3,1004.6,0.0,0,14.4
8558,2016-12-22T14:00,1.9,76,-2.6,1004.3,0.0,0,14.5
8559,2016-12-22T15:00,2.0,77,-2.5,1004.6,0.0,4,14.2
8560,2016-12-22T16:00,1.8,80,-2.6,1005.1,0.0,0,14.2
8561,2016-12-22T17:00,1.0,83,-3.2,1005.3,0.0,3,12.6
8562,2016-12-22T18:00,0.1,86,-4.4,1005.6,0.0,10,14.1
8563,2016-12-22T19:00,-0.6,86,-5.2,1005.8,0.0,20,13.9
8564,2016-12-22T20:00,-1.1,85,-5.8,1006.4,0.0,30,13.9
8565,2016-12-22T21:00,-1.7,85,-6.4,1005.8,0.0,30,13.7
8566,2016-12-22T22:00,-2.1,85,-6.8,1005.9,0.0,29,13.3
8567,2016-12-22T23:00,-2.4,85,-7.1,1005.8,0.0,30,13.6
8568,2016-12-23T00:00,-2.4,85,-7.2,1005.8,0.0,30,14.0
8569,2016-12-23T01:00,-2.2,85,-7.0,1005.5,0.0,30,14.0
8570,2016-12-23T02:00,-1.8,86,-6.6,1005.2,0.0,31,14.5
8571,2016-12-23T03:00,-1.4,85,-6.2,1005.4,0.0,30,14.5
8572,2016-12-23T04:00,-1.2,84,-5.9,1004.9,0.0,74,14.6
8573,2016-12-23T05:00,-1.0,83,-5.5,1004.8,0.0,89,12.8
8574,2016-12-23T06:00,-0.8,83,-5.5,1004.8,0.0,90,14.1
8575,2016-12-23T07:00,-0.7,83,-5.4,1004.6,0.0,89,14.7
8576,2016-12-23T08:00,-0.5,83,-5.1,1004.3,0.0,90,13.7
8577,2016-12-23T09:00,-0.2,83,-4.9,1003.7,0.0,82,14.8
